Timestamp,id,type,X,Y
2014-6-08 08:00:11,1923259,check-in,0,67
2014-6-08 08:00:46,1923259,movement,1,66
2014-6-08 08:00:54,1923259,movement,2,67
2014-6-08 08:01:02,1923259,movement,3,67
2014-6-08 08:01:10,1923259,movement,4,67
2014-6-08 08:01:18,1923259,movement,5,67
2014-6-08 08:01:26,1923259,movement,6,66
2014-6-08 08:01:34,1923259,movement,7,67
2014-6-08 08:01:42,1923259,movement,8,66
2014-6-08 08:01:50,1923259,movement,9,66
2014-6-08 08:01:58,1923259,movement,10,67
2014-6-08 08:02:06,1923259,movement,11,67
2014-6-08 08:02:14,1923259,movement,12,66
2014-6-08 08:02:22,1923259,movement,13,66
2014-6-08 08:02:30,1923259,movement,14,66
2014-6-08 08:02:38,1923259,movement,15,66
2014-6-08 08:02:46,1923259,movement,16,67
2014-6-08 08:02:54,1923259,movement,17,67
2014-6-08 08:03:03,1923259,check-in,17,67
2014-6-08 08:09:00,1923259,movement,18,67
2014-6-08 08:09:08,1923259,movement,19,66
2014-6-08 08:09:16,1923259,movement,20,67
2014-6-08 08:09:24,1923259,movement,21,67
2014-6-08 08:09:32,1923259,movement,22,66
2014-6-08 08:09:40,1923259,movement,23,67
2014-6-08 08:09:48,1923259,movement,24,66
2014-6-08 08:09:56,1923259,movement,25,67
2014-6-08 08:10:04,1923259,movement,26,66
2014-6-08 08:10:12,1923259,movement,27,67
2014-6-08 08:10:20,1923259,movement,28,67
2014-6-08 08:10:28,1923259,movement,29,66
2014-6-08 08:10:36,1923259,movement,30,67
2014-6-08 08:10:44,1923259,movement,31,67
2014-6-08 08:10:52,1923259,movement,32,66
2014-6-08 08:11:00,1923259,movement,33,66
2014-6-08 08:11:08,1923259,movement,34,66
2014-6-08 08:11:16,1923259,movement,35,65
2014-6-08 08:11:24,1923259,movement,36,64
2014-6-08 08:11:32,1923259,movement,37,63
2014-6-08 08:11:40,1923259,movement,38,63
2014-6-08 08:11:48,1923259,movement,39,62
2014-6-08 08:11:56,1923259,movement,40,61
2014-6-08 08:12:04,1923259,movement,41,60
2014-6-08 08:12:12,1923259,movement,42,59
2014-6-08 08:12:20,1923259,movement,43,58
2014-6-08 08:12:28,1923259,movement,44,57
2014-6-08 08:12:36,1923259,movement,45,56
2014-6-08 08:12:44,1923259,movement,46,55
2014-6-08 08:12:52,1923259,movement,47,54
2014-6-08 08:13:00,1923259,movement,48,54
2014-6-08 08:13:08,1923259,movement,49,53
2014-6-08 08:13:16,1923259,movement,50,52
2014-6-08 08:13:24,1923259,movement,51,52
2014-6-08 08:13:32,1923259,movement,52,51
2014-6-08 08:13:40,1923259,movement,53,51
2014-6-08 08:13:48,1923259,movement,54,50
2014-6-08 08:13:56,1923259,movement,55,49
2014-6-08 08:14:04,1923259,movement,56,48
2014-6-08 08:14:12,1923259,movement,57,47
2014-6-08 08:14:20,1923259,movement,58,46
2014-6-08 08:14:28,1923259,movement,59,45
2014-6-08 08:14:36,1923259,movement,60,44
2014-6-08 08:14:44,1923259,movement,61,43
2014-6-08 08:14:52,1923259,movement,62,43
2014-6-08 08:15:00,1923259,movement,63,42
2014-6-08 08:15:08,1923259,movement,64,43
2014-6-08 08:15:16,1923259,movement,65,42
2014-6-08 08:15:24,1923259,movement,66,41
2014-6-08 08:15:32,1923259,movement,67,42
2014-6-08 08:15:40,1923259,movement,68,43
2014-6-08 08:15:48,1923259,movement,69,44
2014-6-08 08:15:52,1923259,check-in,69,44
2014-6-08 08:25:20,1923259,movement,70,44
2014-6-08 08:25:28,1923259,movement,71,44
2014-6-08 08:25:36,1923259,movement,72,45
2014-6-08 08:25:44,1923259,movement,73,44
2014-6-08 08:25:52,1923259,movement,74,45
2014-6-08 08:26:00,1923259,movement,75,46
2014-6-08 08:26:08,1923259,movement,76,47
2014-6-08 08:26:16,1923259,movement,77,48
2014-6-08 08:26:24,1923259,movement,78,47
2014-6-08 08:26:32,1923259,movement,79,48
2014-6-08 08:26:40,1923259,movement,80,48
2014-6-08 08:26:48,1923259,movement,81,47
2014-6-08 08:26:56,1923259,movement,82,46
2014-6-08 08:27:04,1923259,movement,83,45
2014-6-08 08:27:12,1923259,movement,84,44
2014-6-08 08:27:20,1923259,movement,85,45
2014-6-08 08:27:28,1923259,movement,86,44
2014-6-08 08:27:32,1923259,check-in,86,44
2014-6-08 08:31:50,1923259,movement,85,45
2014-6-08 08:31:58,1923259,movement,86,46
2014-6-08 08:32:06,1923259,movement,86,47
2014-6-08 08:32:14,1923259,movement,87,48
2014-6-08 08:32:22,1923259,movement,88,49
2014-6-08 08:32:30,1923259,movement,89,50
2014-6-08 08:32:38,1923259,movement,88,51
2014-6-08 08:32:46,1923259,movement,88,52
2014-6-08 08:32:54,1923259,movement,87,53
2014-6-08 08:33:02,1923259,movement,86,54
2014-6-08 08:33:10,1923259,movement,85,55
2014-6-08 08:33:18,1923259,movement,84,56
