Timestamp,id,type,X,Y
2014-6-07 08:00:22,1003120,check-in,63,99
2014-6-07 08:01:09,1003120,movement,63,98
2014-6-07 08:01:21,1003120,movement,64,97
2014-6-07 08:01:33,1003120,movement,63,96
2014-6-07 08:01:45,1003120,movement,64,95
2014-6-07 08:01:57,1003120,movement,65,94
2014-6-07 08:02:09,1003120,movement,64,93
2014-6-07 08:02:21,1003120,movement,65,92
2014-6-07 08:02:33,1003120,movement,66,91
2014-6-07 08:02:45,1003120,movement,67,90
2014-6-07 08:02:57,1003120,movement,68,89
2014-6-07 08:03:09,1003120,movement,67,88
2014-6-07 08:03:21,1003120,movement,67,87
2014-6-07 08:03:33,1003120,movement,68,86
2014-6-07 08:03:45,1003120,movement,69,85
2014-6-07 08:03:57,1003120,movement,68,84
2014-6-07 08:04:09,1003120,movement,69,83
2014-6-07 08:04:21,1003120,movement,70,82
2014-6-07 08:04:33,1003120,movement,71,81
2014-6-07 08:04:45,1003120,movement,72,82
2014-6-07 08:04:57,1003120,movement,73,83
2014-6-07 08:05:09,1003120,movement,73,84
2014-6-07 08:05:21,1003120,movement,74,85
2014-6-07 08:05:33,1003120,movement,75,86
2014-6-07 08:05:45,1003120,movement,76,87
2014-6-07 08:05:57,1003120,movement,77,87
2014-6-07 08:06:09,1003120,movement,78,88
2014-6-07 08:06:21,1003120,movement,79,87
2014-6-07 08:06:28,1003120,check-in,79,87
2014-6-07 08:10:58,1003120,movement,80,88
2014-6-07 08:11:10,1003120,movement,81,87
2014-6-07 08:11:22,1003120,movement,82,86
2014-6-07 08:11:34,1003120,movement,83,85
2014-6-07 08:11:46,1003120,movement,84,84
2014-6-07 08:11:58,1003120,movement,85,83
2014-6-07 08:12:10,1003120,movement,86,82
2014-6-07 08:12:22,1003120,movement,87,81
2014-6-07 08:12:34,1003120,movement,88,80
2014-6-07 08:12:46,1003120,movement,89,79
2014-6-07 08:12:58,1003120,movement,90,78
2014-6-07 08:13:10,1003120,movement,91,78
2014-6-07 08:13:22,1003120,movement,92,77
2014-6-07 08:20:18,1003120,movement,91,77
2014-6-07 08:20:30,1003120,movement,90,78
2014-6-07 08:20:42,1003120,movement,89,79
2014-6-07 08:20:54,1003120,movement,88,79
2014-6-07 08:21:06,1003120,movement,87,79
2014-6-07 08:21:18,1003120,movement,86,80
2014-6-07 08:21:30,1003120,movement,85,80
2014-6-07 08:21:42,1003120,movement,84,79
2014-6-07 08:21:54,1003120,movement,83,78
2014-6-07 08:22:06,1003120,movement,82,79
2014-6-07 08:22:18,1003120,movement,81,78
2014-6-07 08:22:30,1003120,movement,80,77
2014-6-07 08:22:42,1003120,movement,79,76
2014-6-07 08:22:54,1003120,movement,78,77
2014-6-07 08:23:06,1003120,movement,77,78
2014-6-07 08:23:18,1003120,movement,76,77
2014-6-07 08:23:30,1003120,movement,75,76
2014-6-07 08:23:42,1003120,movement,74,75
2014-6-07 08:23:54,1003120,movement,73,76
2014-6-07 08:24:06,1003120,movement,72,77
2014-6-07 08:24:18,1003120,movement,71,77
2014-6-07 08:24:30,1003120,movement,70,76
2014-6-07 08:24:42,1003120,movement,69,75
2014-6-07 08:24:54,1003120,movement,68,74
2014-6-07 08:25:06,1003120,movement,68,73
2014-6-07 08:25:18,1003120,movement,69,72
2014-6-07 08:25:30,1003120,movement,68,71
2014-6-07 08:25:42,1003120,movement,68,70
2014-6-07 08:25:54,1003120,movement,69,69
2014-6-07 08:26:06,1003120,movement,68,68
2014-6-07 08:26:18,1003120,movement,67,67
2014-6-07 08:26:30,1003120,movement,68,66
2014-6-07 08:26:42,1003120,movement,68,65
2014-6-07 08:26:54,1003120,movement,68,64
2014-6-07 08:27:06,1003120,movement,69,63
2014-6-07 08:27:18,1003120,movement,70,62
2014-6-07 08:27:30,1003120,movement,70,61
