Timestamp,id,type,X,Y
2014-6-08 08:00:21,72753,check-in,0,67
2014-6-08 08:01:01,72753,movement,1,67
2014-6-08 08:01:07,72753,movement,2,66
2014-6-08 08:01:13,72753,movement,3,67
2014-6-08 08:01:19,72753,movement,4,66
2014-6-08 08:01:25,72753,movement,5,66
2014-6-08 08:01:31,72753,movement,6,67
2014-6-08 08:01:37,72753,movement,7,67
2014-6-08 08:01:43,72753,movement,8,66
2014-6-08 08:01:49,72753,movement,9,66
2014-6-08 08:01:55,72753,movement,10,67
2014-6-08 08:02:01,72753,movement,11,66
2014-6-08 08:02:07,72753,movement,12,66
2014-6-08 08:02:13,72753,movement,13,66
2014-6-08 08:02:19,72753,movement,14,66
2014-6-08 08:02:25,72753,movement,15,66
2014-6-08 08:02:31,72753,movement,16,66
2014-6-08 08:02:37,72753,movement,17,66
2014-6-08 08:02:43,72753,movement,18,66
2014-6-08 08:02:49,72753,movement,19,67
2014-6-08 08:02:55,72753,movement,20,67
2014-6-08 08:03:01,72753,movement,21,67
2014-6-08 08:03:07,72753,movement,22,67
2014-6-08 08:03:13,72753,movement,23,66
2014-6-08 08:03:19,72753,movement,24,67
2014-6-08 08:03:25,72753,movement,25,67
2014-6-08 08:03:31,72753,movement,26,67
2014-6-08 08:03:37,72753,movement,27,67
2014-6-08 08:03:43,72753,movement,28,66
2014-6-08 08:03:49,72753,movement,29,66
2014-6-08 08:03:55,72753,movement,30,66
2014-6-08 08:04:01,72753,movement,31,67
2014-6-08 08:04:07,72753,movement,32,66
2014-6-08 08:04:13,72753,movement,33,65
2014-6-08 08:04:19,72753,movement,34,64
2014-6-08 08:04:25,72753,movement,34,63
2014-6-08 08:04:31,72753,movement,33,62
2014-6-08 08:04:37,72753,movement,32,61
2014-6-08 08:04:43,72753,movement,31,60
2014-6-08 08:04:49,72753,movement,30,60
2014-6-08 08:04:55,72753,movement,29,60
2014-6-08 08:05:01,72753,movement,28,59
2014-6-08 08:05:07,72753,movement,27,58
2014-6-08 08:05:13,72753,movement,26,57
2014-6-08 08:05:19,72753,movement,25,56
2014-6-08 08:05:25,72753,movement,24,55
2014-6-08 08:05:31,72753,movement,23,54
2014-6-08 08:05:37,72753,movement,22,53
2014-6-08 08:05:43,72753,movement,21,52
2014-6-08 08:05:49,72753,movement,20,51
2014-6-08 08:05:55,72753,movement,19,50
2014-6-08 08:06:01,72753,movement,18,49
2014-6-08 08:06:07,72753,movement,17,48
2014-6-08 08:06:13,72753,movement,17,47
2014-6-08 08:43:33,72753,movement,16,46
2014-6-08 08:43:39,72753,movement,15,45
2014-6-08 08:43:45,72753,movement,16,44
2014-6-08 08:43:51,72753,movement,16,43
2014-6-08 08:43:57,72753,movement,17,42
2014-6-08 08:44:03,72753,movement,16,41
2014-6-08 08:44:09,72753,movement,16,40
2014-6-08 08:44:15,72753,movement,17,39
2014-6-08 08:44:21,72753,movement,18,38
2014-6-08 08:44:27,72753,movement,19,37
2014-6-08 08:44:33,72753,movement,20,36
2014-6-08 08:44:39,72753,movement,21,35
2014-6-08 08:44:45,72753,movement,22,34
2014-6-08 08:44:51,72753,movement,22,33
2014-6-08 08:44:57,72753,movement,21,32
2014-6-08 08:45:03,72753,movement,21,31
2014-6-08 08:45:09,72753,movement,21,30
2014-6-08 08:45:15,72753,movement,22,29
2014-6-08 08:45:21,72753,movement,22,28
