Timestamp,id,type,X,Y
2014-6-07 08:01:08,1685011,check-in,63,99
2014-6-07 08:02:03,1685011,movement,63,98
2014-6-07 08:02:11,1685011,movement,63,97
2014-6-07 08:02:19,1685011,movement,64,96
2014-6-07 08:02:27,1685011,movement,65,95
2014-6-07 08:02:35,1685011,movement,65,94
2014-6-07 08:02:43,1685011,movement,64,93
2014-6-07 08:02:51,1685011,movement,65,92
2014-6-07 08:02:59,1685011,movement,65,91
2014-6-07 08:03:07,1685011,movement,66,90
2014-6-07 08:03:15,1685011,movement,67,89
2014-6-07 08:03:23,1685011,movement,68,88
2014-6-07 08:03:31,1685011,movement,67,87
2014-6-07 08:03:39,1685011,movement,68,86
2014-6-07 08:03:47,1685011,movement,69,85
2014-6-07 08:03:55,1685011,movement,68,84
2014-6-07 08:04:03,1685011,movement,69,83
2014-6-07 08:04:11,1685011,movement,69,82
2014-6-07 08:04:19,1685011,movement,70,81
2014-6-07 08:04:27,1685011,movement,71,80
2014-6-07 08:04:35,1685011,movement,71,79
2014-6-07 08:04:43,1685011,movement,70,78
2014-6-07 08:04:51,1685011,movement,71,77
2014-6-07 08:04:59,1685011,movement,70,76
2014-6-07 08:05:07,1685011,movement,69,75
2014-6-07 08:05:15,1685011,movement,69,74
2014-6-07 08:05:23,1685011,movement,69,73
2014-6-07 08:05:31,1685011,movement,68,72
2014-6-07 08:05:39,1685011,movement,68,71
2014-6-07 08:05:47,1685011,movement,68,70
2014-6-07 08:05:55,1685011,movement,69,69
2014-6-07 08:06:03,1685011,movement,68,68
2014-6-07 08:06:11,1685011,movement,69,67
2014-6-07 08:06:19,1685011,movement,68,66
2014-6-07 08:06:27,1685011,movement,69,65
2014-6-07 08:06:35,1685011,movement,69,64
2014-6-07 08:06:43,1685011,movement,68,63
2014-6-07 08:06:51,1685011,movement,69,62
2014-6-07 08:06:59,1685011,movement,70,61
2014-6-07 08:07:07,1685011,movement,69,60
2014-6-07 08:07:15,1685011,movement,68,59
2014-6-07 08:07:23,1685011,movement,68,58
2014-6-07 08:07:31,1685011,movement,68,57
2014-6-07 08:07:39,1685011,movement,67,56
2014-6-07 08:07:47,1685011,movement,66,55
2014-6-07 08:07:55,1685011,movement,65,54
2014-6-07 08:08:03,1685011,movement,66,53
2014-6-07 08:08:11,1685011,movement,65,52
2014-6-07 08:08:19,1685011,movement,65,51
