Timestamp,id,type,X,Y
2014-6-06 08:01:57,1428652,check-in,99,77
2014-6-06 08:02:40,1428652,movement,98,76
2014-6-06 08:02:52,1428652,movement,97,76
2014-6-06 08:03:04,1428652,movement,96,76
2014-6-06 08:03:16,1428652,movement,95,76
2014-6-06 08:03:28,1428652,movement,94,76
2014-6-06 08:03:40,1428652,movement,93,77
2014-6-06 08:03:52,1428652,movement,92,78
2014-6-06 08:04:04,1428652,movement,91,79
2014-6-06 08:04:16,1428652,movement,90,79
2014-6-06 08:04:28,1428652,movement,89,78
2014-6-06 08:04:40,1428652,movement,88,79
2014-6-06 08:04:52,1428652,movement,87,79
2014-6-06 08:05:04,1428652,movement,86,80
2014-6-06 08:05:16,1428652,movement,85,80
2014-6-06 08:05:28,1428652,movement,84,79
2014-6-06 08:05:40,1428652,movement,83,78
2014-6-06 08:05:52,1428652,movement,82,79
2014-6-06 08:06:04,1428652,movement,81,78
2014-6-06 08:06:16,1428652,movement,80,79
2014-6-06 08:06:28,1428652,movement,79,78
2014-6-06 08:06:40,1428652,movement,78,78
2014-6-06 08:06:52,1428652,movement,77,77
2014-6-06 08:07:04,1428652,movement,76,76
2014-6-06 08:07:16,1428652,movement,75,76
2014-6-06 08:07:28,1428652,movement,74,77
2014-6-06 08:07:40,1428652,movement,73,78
2014-6-06 08:07:52,1428652,movement,73,79
2014-6-06 08:08:04,1428652,movement,72,80
2014-6-06 08:08:16,1428652,movement,71,81
2014-6-06 08:08:28,1428652,movement,70,82
2014-6-06 08:08:40,1428652,movement,69,83
2014-6-06 08:08:52,1428652,movement,68,84
2014-6-06 08:09:04,1428652,movement,69,85
2014-6-06 08:09:16,1428652,movement,68,86
2014-6-06 08:09:28,1428652,movement,67,87
2014-6-06 08:09:40,1428652,movement,66,88
2014-6-06 08:09:52,1428652,movement,65,87
2014-6-06 08:10:04,1428652,movement,64,88
2014-6-06 08:10:16,1428652,movement,63,87
2014-6-06 08:10:28,1428652,movement,62,88
2014-6-06 08:10:40,1428652,movement,61,89
2014-6-06 08:10:52,1428652,movement,60,88
2014-6-06 08:11:04,1428652,movement,59,88
2014-6-06 08:11:16,1428652,movement,58,88
2014-6-06 08:11:28,1428652,movement,57,87
2014-6-06 08:11:40,1428652,movement,56,86
2014-6-06 08:11:52,1428652,movement,55,87
2014-6-06 08:12:04,1428652,movement,54,86
2014-6-06 08:12:16,1428652,movement,53,85
2014-6-06 08:12:28,1428652,movement,52,84
2014-6-06 08:12:40,1428652,movement,51,85
2014-6-06 08:12:52,1428652,movement,50,84
2014-6-06 08:13:04,1428652,movement,49,83
2014-6-06 08:13:16,1428652,movement,48,82
2014-6-06 08:13:28,1428652,movement,47,81
2014-6-06 08:13:40,1428652,movement,46,80
2014-6-06 08:13:52,1428652,movement,45,79
2014-6-06 08:14:04,1428652,movement,44,78
2014-6-06 08:14:16,1428652,movement,44,77
2014-6-06 08:14:28,1428652,movement,43,76
2014-6-06 08:14:40,1428652,movement,43,75
2014-6-06 08:45:28,1428652,movement,42,75
2014-6-06 08:45:40,1428652,movement,41,76
2014-6-06 08:45:52,1428652,movement,40,75
2014-6-06 08:46:04,1428652,movement,39,75
2014-6-06 08:46:16,1428652,movement,38,74
2014-6-06 08:46:28,1428652,movement,37,73
2014-6-06 08:46:40,1428652,movement,36,72
2014-6-06 08:46:52,1428652,movement,35,71
2014-6-06 08:47:04,1428652,movement,34,70
2014-6-06 08:47:16,1428652,movement,33,69
2014-6-06 08:47:28,1428652,movement,33,68
2014-6-06 08:47:40,1428652,movement,34,67
2014-6-06 08:47:52,1428652,movement,33,66
2014-6-06 08:48:04,1428652,movement,33,65
2014-6-06 08:48:16,1428652,movement,34,64
2014-6-06 08:48:28,1428652,movement,34,63
2014-6-06 08:48:40,1428652,movement,33,62
2014-6-06 08:48:52,1428652,movement,32,61
2014-6-06 08:49:04,1428652,movement,31,61
2014-6-06 08:49:16,1428652,movement,30,60
2014-6-06 08:49:28,1428652,movement,29,59
2014-6-06 08:49:40,1428652,movement,28,59
2014-6-06 08:49:52,1428652,movement,27,58
2014-6-06 08:50:04,1428652,movement,26,57
2014-6-06 08:50:16,1428652,movement,25,56
2014-6-06 08:50:28,1428652,movement,24,55
2014-6-06 08:50:40,1428652,movement,23,54
2014-6-06 08:50:52,1428652,movement,22,53
2014-6-06 08:51:04,1428652,movement,21,52
2014-6-06 08:51:16,1428652,movement,20,51
2014-6-06 08:51:28,1428652,movement,19,50
2014-6-06 08:51:40,1428652,movement,18,49
2014-6-06 08:51:52,1428652,movement,17,48
2014-6-06 08:52:04,1428652,movement,16,47
2014-6-06 08:52:16,1428652,movement,15,46
2014-6-06 08:52:28,1428652,movement,16,45
2014-6-06 08:52:40,1428652,movement,16,44
2014-6-06 08:52:52,1428652,movement,16,43
2014-6-06 08:53:04,1428652,movement,15,42
2014-6-06 08:53:16,1428652,movement,16,41
2014-6-06 08:53:28,1428652,movement,16,40
2014-6-06 08:53:40,1428652,movement,17,39
2014-6-06 08:53:52,1428652,movement,18,38
2014-6-06 08:54:04,1428652,movement,19,37
2014-6-06 08:54:16,1428652,movement,20,37
2014-6-06 08:54:28,1428652,movement,21,37
2014-6-06 08:54:40,1428652,movement,22,38
2014-6-06 08:54:52,1428652,movement,23,39
2014-6-06 08:55:04,1428652,movement,24,38
2014-6-06 08:55:16,1428652,movement,25,38
2014-6-06 08:55:28,1428652,movement,26,37
2014-6-06 08:55:40,1428652,movement,27,37
2014-6-06 08:55:52,1428652,movement,28,36
2014-6-06 08:56:04,1428652,movement,29,36
2014-6-06 08:56:16,1428652,movement,30,35
2014-6-06 08:56:28,1428652,movement,31,34
2014-6-06 08:56:40,1428652,movement,32,33
2014-6-06 08:56:43,1428652,check-in,32,33
2014-6-06 09:30:48,1428652,movement,32,34
2014-6-06 09:31:00,1428652,movement,32,35
2014-6-06 09:31:12,1428652,movement,33,36
2014-6-06 09:31:24,1428652,movement,34,37
2014-6-06 09:31:36,1428652,movement,35,37
2014-6-06 09:31:48,1428652,movement,36,38
2014-6-06 09:32:00,1428652,movement,37,37
2014-6-06 09:32:12,1428652,movement,38,37
